alpha_2,alpha_3,analytics_storage,brand,browser,current_progress,engagement_time_msec,event_origin,event_time,event_type,flag,ga_session_id,install_store,localization_id,location,model,model_number,name,numeric,official_name,os,place,selection,session_number,specification,state,user_action_detail,user_id,user_params/brand,user_params/campaign_name,user_params/context,user_params/dclid,user_params/gclid,user_params/is_active_user,user_params/marketing_id,user_params/medium,user_params/model,user_params/model_number,user_params/os,user_params/source,user_params/specification,user_params/srsltid,user_params/term,user_params/transaction_id,value
CA,CAN,Yes,Apple,,,1638.0,auto,1703218954261,Swipe,🇨🇦,,Null,es,Profile,iPhone,11,Canada,124,,iOS,34.0,,,Max,2.0,,rfitdUiNfIpXhCzS,Apple,,,,,,eoD7aH66yKSD,,iPhone,11,iOS,,Max,,,,73.0
CA,CAN,Yes,Apple,,,80657.0,auto,1703218956761,Content Shared,🇨🇦,,Null,es,,iPhone,11,Canada,124,,iOS,-1.0,,-1,Max,9.0,,rfitdUiNfIpXhCzS,Apple,,,,,,eoD7aH66yKSD,,iPhone,11,iOS,,Max,,,,42.0
BE,BEL,Yes,Apple,,,18975.0,auto,1703218981600,Long Press,🇧🇪,,Null,en,Home Screen,iPhone,14,Belgium,56,Kingdom of Belgium,iOS,8.0,,-1,Pro,5.0,Searched,oUBINO0wjAJqQH2e,Apple,,,,,,cKAw13s6YYik,,iPhone,14,iOS,,Pro,,,,32.0
CH,CHE,Yes,Apple,,,10228.0,auto,1703219165471,Double Tap,🇨🇭,,Null,es,,iPhone,9,Switzerland,756,Swiss Confederation,iOS,-1.0,,,Ultra,0.0,,Obv6Sy9ptgwBnhcz,Apple,,,,,,ZhfNNukKnL0G,,iPhone,9,iOS,,Ultra,,,,76.0
CH,CHE,Yes,Apple,,,14110.0,auto,1703219357195,App Opened,🇨🇭,{{ga-sid}},Null,es,Content Page,iPhone,9,Switzerland,756,Swiss Confederation,iOS,8.0,,-1,Ultra,1.0,,Obv6Sy9ptgwBnhcz,Apple,,,,,,ZhfNNukKnL0G,,iPhone,9,iOS,,Ultra,,,,52.0
CH,CHE,Yes,Apple,,,65591.0,auto,1703219382650,App Opened,🇨🇭,,Null,es,,iPhone,9,Switzerland,756,Swiss Confederation,iOS,8.0,,,Ultra,1.0,,Obv6Sy9ptgwBnhcz,Apple,,,,,,ZhfNNukKnL0G,,iPhone,9,iOS,,Ultra,,,,45.0
CA,CAN,Yes,Apple,,,68759.0,auto,1703219531855,App Closed,🇨🇦,,Null,es,,iPhone,11,Canada,124,,iOS,8.0,,-1,Max,8.0,,rfitdUiNfIpXhCzS,Apple,,,,,,eoD7aH66yKSD,,iPhone,11,iOS,,Max,,,,40.0
CH,CHE,Yes,Apple,,,39559.0,auto,1703219565169,Search Initiated,🇨🇭,,Null,en,Notifications,iPhone,9,Switzerland,756,Swiss Confederation,iOS,3.0,,,Ultra,2.0,Clicked Advertisement,Obv6Sy9ptgwBnhcz,Apple,,,,,,ZhfNNukKnL0G,,iPhone,9,iOS,,Ultra,,,,68.0
CH,CHE,Yes,Apple,,,88202.0,auto,1703219617487,Scroll,🇨🇭,{{ga-sid}},Null,en,,iPhone,9,Switzerland,756,Swiss Confederation,iOS,8.0,,,Ultra,9.0,,Obv6Sy9ptgwBnhcz,Apple,,,,,,ZhfNNukKnL0G,,iPhone,9,iOS,,Ultra,,,,53.0
CH,CHE,Yes,Apple,,,37408.0,auto,1703219624726,App Opened,🇨🇭,,Null,en,Search Results,iPhone,9,Switzerland,756,Swiss Confederation,iOS,8.0,,,Ultra,8.0,,Obv6Sy9ptgwBnhcz,Apple,,,,,,ZhfNNukKnL0G,,iPhone,9,iOS,,Ultra,,,,27.0
CA,CAN,Yes,Apple,,,20509.0,auto,1703219704317,Content Shared,🇨🇦,,Null,es,Home Screen,iPhone,11,Canada,124,,iOS,8.0,,-1,Max,7.0,,rfitdUiNfIpXhCzS,Apple,,,,,,eoD7aH66yKSD,,iPhone,11,iOS,,Max,,,,77.0
CH,CHE,Yes,Apple,,,1778.0,auto,1703219748187,Content Shared,🇨🇭,,Null,en,,iPhone,9,Switzerland,756,Swiss Confederation,iOS,34.0,,,Ultra,9.0,,Obv6Sy9ptgwBnhcz,Apple,,,,,,ZhfNNukKnL0G,,iPhone,9,iOS,,Ultra,,,,35.0
CH,CHE,Yes,Apple,,,64732.0,auto,1703219763976,Content Viewed,🇨🇭,,Null,en,Content Page,iPhone,9,Switzerland,756,Swiss Confederation,iOS,34.0,,,Ultra,0.0,Checked Notifications,Obv6Sy9ptgwBnhcz,Apple,,,,,,ZhfNNukKnL0G,,iPhone,9,iOS,,Ultra,,,,76.0
CH,CHE,Yes,Apple,,,57218.0,auto,1703219802445,App Opened,🇨🇭,,Null,en,Settings,iPhone,9,Switzerland,756,Swiss Confederation,iOS,-1.0,TRUE,,Ultra,0.0,,Obv6Sy9ptgwBnhcz,Apple,,,,,,ZhfNNukKnL0G,,iPhone,9,iOS,,Ultra,,,,41.0
CH,CHE,Yes,Apple,,,22213.0,auto,1703219898270,Double Tap,🇨🇭,,Null,es,,iPhone,9,Switzerland,756,Swiss Confederation,iOS,3.0,,,Ultra,7.0,Viewed Article,Obv6Sy9ptgwBnhcz,Apple,,,,,,ZhfNNukKnL0G,,iPhone,9,iOS,,Ultra,,,,52.0
CA,CAN,Yes,Apple,,,97310.0,auto,1703219937225,Swipe,🇨🇦,{{ga-sid}},Null,en,Content Page,iPhone,12,Canada,124,,iOS,-1.0,,,X,5.0,Shared Content,U0aKE0dHcICG0Jgk,Apple,,,,,,WT133Ze6L3ti,,iPhone,12,iOS,,X,,,,59.0
CA,CAN,Yes,Apple,,,473.0,auto,1703220095129,App Closed,🇨🇦,,Null,en,Home Screen,iPhone,11,Canada,124,,iOS,34.0,,-1,Max,6.0,,rfitdUiNfIpXhCzS,Apple,,,,,,eoD7aH66yKSD,,iPhone,11,iOS,,Max,,,,27.0
CA,CAN,Yes,Apple,,,82275.0,auto,1703220127829,Click,🇨🇦,,Null,en,,iPhone,11,Canada,124,,iOS,3.0,,,Max,9.0,,rfitdUiNfIpXhCzS,Apple,,,,,,eoD7aH66yKSD,,iPhone,11,iOS,,Max,,,,90.0
CA,CAN,Yes,Apple,,,63036.0,auto,1703220155473,App Closed,🇨🇦,,Null,en,,iPhone,11,Canada,124,,iOS,8.0,,,Max,0.0,Viewed User Profile,rfitdUiNfIpXhCzS,Apple,,,,,,eoD7aH66yKSD,,iPhone,11,iOS,,Max,,,,48.0
CH,CHE,Yes,Apple,,,58113.0,auto,1703220181716,Scroll,🇨🇭,,Null,en,,iPhone,9,Switzerland,756,Swiss Confederation,iOS,8.0,,-1,Ultra,7.0,Viewed Article,Obv6Sy9ptgwBnhcz,Apple,,,,,,ZhfNNukKnL0G,,iPhone,9,iOS,,Ultra,,,,49.0
CA,CAN,Yes,Apple,,,53977.0,auto,1703220202792,Scroll,🇨🇦,,Null,es,Notifications,iPhone,11,Canada,124,,iOS,3.0,,,Max,0.0,,rfitdUiNfIpXhCzS,Apple,,,,,,eoD7aH66yKSD,,iPhone,11,iOS,,Max,,,,37.0
CA,CAN,Yes,Apple,,,21612.0,auto,1703220283754,Content Shared,🇨🇦,,Null,en,,iPhone,11,Canada,124,,iOS,34.0,,-1,Max,2.0,Searched,rfitdUiNfIpXhCzS,Apple,,,,,,eoD7aH66yKSD,,iPhone,11,iOS,,Max,,,,45.0
CA,CAN,Yes,Apple,,,14518.0,auto,1703220328408,Scroll,🇨🇦,,Null,es,,iPhone,11,Canada,124,,iOS,34.0,,-1,Max,3.0,Checked Notifications,rfitdUiNfIpXhCzS,Apple,,,,,,eoD7aH66yKSD,,iPhone,11,iOS,,Max,,,,58.0
CZ,CZE,Yes,Apple,,,38104.0,auto,1703220460621,App Closed,🇨🇿,,Null,es,,iPhone,14,Czechia,203,Czech Republic,iOS,34.0,TRUE,-1,Pro,8.0,,wupBpUnXPuABPGwq,Apple,,,,,,iXBv0HcljolU,,iPhone,14,iOS,,Pro,,,,87.0
CA,CAN,Yes,Apple,,,21217.0,auto,1703220466280,Long Press,🇨🇦,,Null,en,Home Screen,iPhone,11,Canada,124,,iOS,8.0,,,Max,0.0,Toggled Dark Mode,rfitdUiNfIpXhCzS,Apple,,,,,,eoD7aH66yKSD,,iPhone,11,iOS,,Max,,,,84.0
CA,CAN,Yes,Apple,,,47979.0,auto,1703220501154,Long Press,🇨🇦,,Null,es,Search Results,iPhone,11,Canada,124,,iOS,-1.0,,,Max,7.0,,rfitdUiNfIpXhCzS,Apple,,,,,,eoD7aH66yKSD,,iPhone,11,iOS,,Max,,,,34.0
CH,CHE,Yes,Apple,,,57192.0,auto,1703220508210,Click,🇨🇭,,Null,en,,iPhone,9,Switzerland,756,Swiss Confederation,iOS,8.0,TRUE,,Ultra,3.0,Clicked Advertisement,Obv6Sy9ptgwBnhcz,Apple,,,,,,ZhfNNukKnL0G,,iPhone,9,iOS,,Ultra,,,,96.0
CA,CAN,Yes,Apple,,,94993.0,auto,1703220514794,Search Initiated,🇨🇦,,Null,es,Feed,iPhone,11,Canada,124,,iOS,8.0,,,Max,8.0,,rfitdUiNfIpXhCzS,Apple,,,,,,eoD7aH66yKSD,,iPhone,11,iOS,,Max,,,,29.0
CZ,CZE,Yes,Apple,,,7097.0,auto,1703220577027,Scroll,🇨🇿,,Null,en,Profile,iPhone,14,Czechia,203,Czech Republic,iOS,8.0,,-1,Pro,0.0,,wupBpUnXPuABPGwq,Apple,,,,,,iXBv0HcljolU,,iPhone,14,iOS,,Pro,,,,20.0
CZ,CZE,Yes,Apple,,,74724.0,auto,1703220602629,Search Initiated,🇨🇿,{{ga-sid}},Null,en,,iPhone,14,Czechia,203,Czech Republic,iOS,3.0,,,Pro,1.0,Toggled Dark Mode,wupBpUnXPuABPGwq,Apple,,,,,,iXBv0HcljolU,,iPhone,14,iOS,,Pro,,,,67.0
CA,CAN,Yes,Apple,,,73775.0,auto,1703220620486,Swipe,🇨🇦,,Null,en,,iPhone,11,Canada,124,,iOS,34.0,TRUE,,Max,6.0,,rfitdUiNfIpXhCzS,Apple,,,,,,eoD7aH66yKSD,,iPhone,11,iOS,,Max,,,,27.0
CZ,CZE,Yes,Apple,,,37706.0,auto,1703220624287,Content Shared,🇨🇿,,Null,es,,iPhone,14,Czechia,203,Czech Republic,iOS,3.0,,-1,Pro,9.0,Clicked Advertisement,wupBpUnXPuABPGwq,Apple,,,,,,iXBv0HcljolU,,iPhone,14,iOS,,Pro,,,,25.0
CH,CHE,Yes,Apple,,,38501.0,auto,1703220642122,Content Viewed,🇨🇭,,Null,en,,iPhone,9,Switzerland,756,Swiss Confederation,iOS,34.0,,,Ultra,5.0,,Obv6Sy9ptgwBnhcz,Apple,,,,,,ZhfNNukKnL0G,,iPhone,9,iOS,,Ultra,,,,66.0
CZ,CZE,Yes,Apple,,,66856.0,auto,1703220692895,Scroll,🇨🇿,,Null,en,Settings,iPhone,14,Czechia,203,Czech Republic,iOS,8.0,,,Pro,6.0,,wupBpUnXPuABPGwq,Apple,,,,,,iXBv0HcljolU,,iPhone,14,iOS,,Pro,,,,26.0
CZ,CZE,Yes,Apple,,,19645.0,auto,1703220707095,App Closed,🇨🇿,{{ga-sid}},Null,en,Home Screen,iPhone,14,Czechia,203,Czech Republic,iOS,3.0,,-1,Pro,4.0,,wupBpUnXPuABPGwq,Apple,,,,,,iXBv0HcljolU,,iPhone,14,iOS,,Pro,,,,47.0
CZ,CZE,Yes,Apple,,,91031.0,auto,1703220735840,Double Tap,🇨🇿,,Null,en,,iPhone,14,Czechia,203,Czech Republic,iOS,34.0,,-1,Pro,9.0,,wupBpUnXPuABPGwq,Apple,,,,,,iXBv0HcljolU,,iPhone,14,iOS,,Pro,,,,55.0
CH,CHE,Yes,Apple,,,84022.0,auto,1703220787089,Content Viewed,🇨🇭,,Null,es,Feed,iPhone,9,Switzerland,756,Swiss Confederation,iOS,8.0,TRUE,,Ultra,8.0,,Obv6Sy9ptgwBnhcz,Apple,,,,,,ZhfNNukKnL0G,,iPhone,9,iOS,,Ultra,,,,92.0
CA,CAN,Yes,Apple,,,53951.0,auto,1703220815630,Double Tap,🇨🇦,,Null,es,,iPhone,11,Canada,124,,iOS,-1.0,,-1,Max,9.0,,rfitdUiNfIpXhCzS,Apple,,,,,,eoD7aH66yKSD,,iPhone,11,iOS,,Max,,,,69.0
CZ,CZE,Yes,Apple,,,77875.0,auto,1703220817919,Long Press,🇨🇿,,Null,en,Feed,iPhone,14,Czechia,203,Czech Republic,iOS,-1.0,,-1,Pro,7.0,,wupBpUnXPuABPGwq,Apple,,,,,,iXBv0HcljolU,,iPhone,14,iOS,,Pro,,,,28.0
CZ,CZE,Yes,Apple,,,26450.0,auto,1703220839692,Swipe,🇨🇿,,Null,en,Home Screen,iPhone,14,Czechia,203,Czech Republic,iOS,3.0,,,Pro,1.0,,wupBpUnXPuABPGwq,Apple,,,,,,iXBv0HcljolU,,iPhone,14,iOS,,Pro,,,,44.0
CZ,CZE,Yes,Apple,,,54673.0,auto,1703220884990,Click,🇨🇿,,Null,es,Profile,iPhone,14,Czechia,203,Czech Republic,iOS,-1.0,,,Pro,1.0,Clicked Advertisement,wupBpUnXPuABPGwq,Apple,,,,,,iXBv0HcljolU,,iPhone,14,iOS,,Pro,,,,79.0
CZ,CZE,Yes,Apple,,,90916.0,auto,1703220894846,Search Initiated,🇨🇿,,Null,es,,iPhone,14,Czechia,203,Czech Republic,iOS,8.0,,,Pro,3.0,Viewed User Profile,wupBpUnXPuABPGwq,Apple,,,,,,iXBv0HcljolU,,iPhone,14,iOS,,Pro,,,,43.0
CH,CHE,Yes,Apple,,,44663.0,auto,1703220902407,App Closed,🇨🇭,,Null,es,Content Page,iPhone,9,Switzerland,756,Swiss Confederation,iOS,8.0,,,Ultra,0.0,,Obv6Sy9ptgwBnhcz,Apple,,,,,,ZhfNNukKnL0G,,iPhone,9,iOS,,Ultra,,,,31.0
CH,CHE,Yes,Apple,,,33178.0,auto,1703220903946,App Closed,🇨🇭,,Null,es,Notifications,iPhone,9,Switzerland,756,Swiss Confederation,iOS,3.0,,-1,Ultra,3.0,,Obv6Sy9ptgwBnhcz,Apple,,,,,,ZhfNNukKnL0G,,iPhone,9,iOS,,Ultra,,,,60.0
CZ,CZE,Yes,Apple,,,94134.0,auto,1703220952561,Click,🇨🇿,,Null,es,,iPhone,14,Czechia,203,Czech Republic,iOS,3.0,,,Pro,3.0,,wupBpUnXPuABPGwq,Apple,,,,,,iXBv0HcljolU,,iPhone,14,iOS,,Pro,,,,63.0
CZ,CZE,Yes,Apple,,,95489.0,auto,1703220961462,Content Viewed,🇨🇿,,Null,es,Content Page,iPhone,14,Czechia,203,Czech Republic,iOS,-1.0,,-1,Pro,4.0,,wupBpUnXPuABPGwq,Apple,,,,,,iXBv0HcljolU,,iPhone,14,iOS,,Pro,,,,83.0
CZ,CZE,Yes,Apple,,,24889.0,auto,1703220975624,Scroll,🇨🇿,,Null,en,,iPhone,14,Czechia,203,Czech Republic,iOS,-1.0,,-1,Pro,0.0,,wupBpUnXPuABPGwq,Apple,,,,,,iXBv0HcljolU,,iPhone,14,iOS,,Pro,,,,67.0
CH,CHE,Yes,Apple,,,56602.0,auto,1703220984038,Click,🇨🇭,,Null,es,Content Page,iPhone,9,Switzerland,756,Swiss Confederation,iOS,34.0,,,Ultra,4.0,Viewed User Profile,Obv6Sy9ptgwBnhcz,Apple,,,,,,ZhfNNukKnL0G,,iPhone,9,iOS,,Ultra,,,,23.0
CA,CAN,Yes,Apple,,,17281.0,auto,1703220994522,Search Initiated,🇨🇦,,Null,es,,iPhone,11,Canada,124,,iOS,34.0,,,Max,9.0,Toggled Dark Mode,rfitdUiNfIpXhCzS,Apple,,,,,,eoD7aH66yKSD,,iPhone,11,iOS,,Max,,,,90.0
CZ,CZE,Yes,Apple,,,31185.0,auto,1703221023838,Scroll,🇨🇿,,Null,en,,iPhone,14,Czechia,203,Czech Republic,iOS,8.0,,-1,Pro,7.0,Clicked Advertisement,wupBpUnXPuABPGwq,Apple,,,,,,iXBv0HcljolU,,iPhone,14,iOS,,Pro,,,,71.0
CZ,CZE,Yes,Apple,,,96394.0,auto,1703221087476,Scroll,🇨🇿,,Null,en,,iPhone,14,Czechia,203,Czech Republic,iOS,34.0,,,Pro,0.0,,wupBpUnXPuABPGwq,Apple,,,,,,iXBv0HcljolU,,iPhone,14,iOS,,Pro,,,,61.0
CA,CAN,Yes,Apple,,,69981.0,auto,1703221148654,Content Shared,🇨🇦,,Null,es,,iPhone,11,Canada,124,,iOS,8.0,,,Max,8.0,,rfitdUiNfIpXhCzS,Apple,,,,,,eoD7aH66yKSD,,iPhone,11,iOS,,Max,,,,46.0
CZ,CZE,Yes,Apple,,,21538.0,auto,1703221158615,Swipe,🇨🇿,,Null,en,Content Page,iPhone,14,Czechia,203,Czech Republic,iOS,3.0,,,Pro,3.0,Clicked Advertisement,wupBpUnXPuABPGwq,Apple,,,,,,iXBv0HcljolU,,iPhone,14,iOS,,Pro,,,,30.0
CA,CAN,Yes,Apple,,,66152.0,auto,1703221173547,App Closed,🇨🇦,,Null,en,Content Page,iPhone,11,Canada,124,,iOS,8.0,,-1,Max,2.0,,rfitdUiNfIpXhCzS,Apple,,,,,,eoD7aH66yKSD,,iPhone,11,iOS,,Max,,,,82.0
CH,CHE,Yes,Apple,,,79295.0,auto,1703221180682,Click,🇨🇭,{{ga-sid}},Null,en,,iPhone,9,Switzerland,756,Swiss Confederation,iOS,-1.0,,,Ultra,5.0,,Obv6Sy9ptgwBnhcz,Apple,,,,,,ZhfNNukKnL0G,,iPhone,9,iOS,,Ultra,,,,36.0
CZ,CZE,Yes,Apple,,,32471.0,auto,1703221185342,Scroll,🇨🇿,,Null,es,Search Results,iPhone,14,Czechia,203,Czech Republic,iOS,-1.0,,,Pro,1.0,,wupBpUnXPuABPGwq,Apple,,,,,,iXBv0HcljolU,,iPhone,14,iOS,,Pro,,,,32.0
CA,CAN,Yes,Apple,,,87039.0,auto,1703221201013,App Opened,🇨🇦,{{ga-sid}},Null,es,,iPhone,11,Canada,124,,iOS,-1.0,,,Max,8.0,Viewed Article,rfitdUiNfIpXhCzS,Apple,,,,,,eoD7aH66yKSD,,iPhone,11,iOS,,Max,,,,68.0
CZ,CZE,Yes,Apple,,,75129.0,auto,1703221216844,Content Viewed,🇨🇿,,Null,en,,iPhone,14,Czechia,203,Czech Republic,iOS,8.0,,,Pro,9.0,,wupBpUnXPuABPGwq,Apple,,,,,,iXBv0HcljolU,,iPhone,14,iOS,,Pro,,,,33.0
CH,CHE,Yes,Apple,,,95768.0,auto,1703221224051,App Opened,🇨🇭,,Null,es,Content Page,iPhone,9,Switzerland,756,Swiss Confederation,iOS,8.0,,,Ultra,4.0,,Obv6Sy9ptgwBnhcz,Apple,,,,,,ZhfNNukKnL0G,,iPhone,9,iOS,,Ultra,,,,76.0
CZ,CZE,Yes,Apple,,,1573.0,auto,1703221258738,Swipe,🇨🇿,,Null,es,Feed,iPhone,14,Czechia,203,Czech Republic,iOS,-1.0,,,Pro,3.0,Checked Notifications,wupBpUnXPuABPGwq,Apple,,,,,,iXBv0HcljolU,,iPhone,14,iOS,,Pro,,,,25.0
CZ,CZE,Yes,Apple,,,93845.0,auto,1703221344189,Click,🇨🇿,{{ga-sid}},Null,es,Content Page,iPhone,14,Czechia,203,Czech Republic,iOS,-1.0,,,Pro,2.0,,wupBpUnXPuABPGwq,Apple,,,,,,iXBv0HcljolU,,iPhone,14,iOS,,Pro,,,,31.0
CZ,CZE,Yes,Apple,,,81241.0,auto,1703221444519,Content Shared,🇨🇿,,Null,es,Settings,iPhone,14,Czechia,203,Czech Republic,iOS,3.0,,,Pro,7.0,,wupBpUnXPuABPGwq,Apple,,,,,,iXBv0HcljolU,,iPhone,14,iOS,,Pro,,,,40.0
CA,CAN,Yes,Apple,,,73931.0,auto,1703221470670,App Opened,🇨🇦,,Null,es,,iPhone,11,Canada,124,,iOS,34.0,,-1,Max,1.0,,rfitdUiNfIpXhCzS,Apple,,,,,,eoD7aH66yKSD,,iPhone,11,iOS,,Max,,,,22.0
CZ,CZE,Yes,Apple,,,7324.0,auto,1703221481054,Scroll,🇨🇿,,Null,en,Feed,iPhone,14,Czechia,203,Czech Republic,iOS,34.0,,,Pro,5.0,Searched,wupBpUnXPuABPGwq,Apple,,,,,,iXBv0HcljolU,,iPhone,14,iOS,,Pro,,,,92.0
CZ,CZE,Yes,Apple,,,84998.0,auto,1703221607139,Content Viewed,🇨🇿,,Null,en,,iPhone,14,Czechia,203,Czech Republic,iOS,-1.0,TRUE,-1,Pro,6.0,,wupBpUnXPuABPGwq,Apple,,,,,,iXBv0HcljolU,,iPhone,14,iOS,,Pro,,,,61.0
CH,CHE,Yes,Apple,,,20442.0,auto,1703221695932,Content Shared,🇨🇭,,Null,es,Feed,iPhone,9,Switzerland,756,Swiss Confederation,iOS,-1.0,,-1,Ultra,9.0,Shared Content,Obv6Sy9ptgwBnhcz,Apple,,,,,,ZhfNNukKnL0G,,iPhone,9,iOS,,Ultra,,,,47.0
CA,CAN,Yes,Apple,,,26444.0,auto,1703221704822,Long Press,🇨🇦,,Null,en,,iPhone,11,Canada,124,,iOS,-1.0,,,Max,5.0,Toggled Dark Mode,rfitdUiNfIpXhCzS,Apple,,,,,,eoD7aH66yKSD,,iPhone,11,iOS,,Max,,,,74.0
CH,CHE,Yes,Apple,,,97120.0,auto,1703221720323,Swipe,🇨🇭,,Null,es,,iPhone,9,Switzerland,756,Swiss Confederation,iOS,34.0,,-1,Ultra,0.0,,Obv6Sy9ptgwBnhcz,Apple,,,,,,ZhfNNukKnL0G,,iPhone,9,iOS,,Ultra,,,,93.0
CZ,CZE,undefined,Apple,,,26016.0,auto,1703221793886,Scroll,🇨🇿,,Null,en,Content Page,iPhone,14,Czechia,203,Czech Republic,iOS,8.0,,-1,Pro,4.0,,wupBpUnXPuABPGwq,Apple,,,,,,iXBv0HcljolU,,iPhone,14,iOS,,Pro,,,,93.0
CA,CAN,Yes,Apple,,,8890.0,auto,1703221809888,Scroll,🇨🇦,,Null,es,,iPhone,11,Canada,124,,iOS,-1.0,,,Max,5.0,Viewed Article,rfitdUiNfIpXhCzS,Apple,,,,,,eoD7aH66yKSD,,iPhone,11,iOS,,Max,,,,95.0
CA,CAN,Yes,Apple,,,48497.0,auto,1703221858136,Swipe,🇨🇦,,Null,en,Profile,iPhone,11,Canada,124,,iOS,3.0,TRUE,,Max,9.0,Viewed User Profile,rfitdUiNfIpXhCzS,Apple,,,,,,eoD7aH66yKSD,,iPhone,11,iOS,,Max,,,,93.0
CZ,CZE,Yes,Apple,,,29919.0,auto,1703221883270,Click,🇨🇿,,Null,en,,iPhone,14,Czechia,203,Czech Republic,iOS,34.0,,,Pro,2.0,,wupBpUnXPuABPGwq,Apple,,,,,,iXBv0HcljolU,,iPhone,14,iOS,,Pro,,,,71.0
CH,CHE,Yes,Apple,,,35697.0,auto,1703221902286,Content Shared,🇨🇭,{{ga-sid}},Null,en,,iPhone,9,Switzerland,756,Swiss Confederation,iOS,8.0,,-1,Ultra,4.0,,Obv6Sy9ptgwBnhcz,Apple,,,,,,ZhfNNukKnL0G,,iPhone,9,iOS,,Ultra,,,,50.0
CH,CHE,Yes,Apple,,,90576.0,auto,1703222009520,Search Initiated,🇨🇭,,Null,en,Notifications,iPhone,9,Switzerland,756,Swiss Confederation,iOS,3.0,,-1,Ultra,9.0,Viewed Article,Obv6Sy9ptgwBnhcz,Apple,,,,,,ZhfNNukKnL0G,,iPhone,9,iOS,,Ultra,,,,40.0
CA,CAN,Yes,Apple,,,3257.0,auto,1703222018388,Content Shared,🇨🇦,{{ga-sid}},Null,es,Content Page,iPhone,11,Canada,124,,iOS,8.0,,,Max,6.0,,rfitdUiNfIpXhCzS,Apple,,,,,,eoD7aH66yKSD,,iPhone,11,iOS,,Max,,,,63.0
CZ,CZE,Yes,Apple,,,57332.0,auto,1703222108905,App Opened,🇨🇿,,Null,es,,iPhone,14,Czechia,203,Czech Republic,iOS,8.0,,-1,Pro,2.0,,wupBpUnXPuABPGwq,Apple,,,,,,iXBv0HcljolU,,iPhone,14,iOS,,Pro,,,,33.0
CZ,CZE,Yes,Apple,,,30701.0,auto,1703222132124,App Opened,🇨🇿,,Null,en,,iPhone,14,Czechia,203,Czech Republic,iOS,3.0,,,Pro,7.0,Shared Content,wupBpUnXPuABPGwq,Apple,,,,,,iXBv0HcljolU,,iPhone,14,iOS,,Pro,,,,45.0
CZ,CZE,Yes,Apple,,,98555.0,auto,1703222166687,Double Tap,🇨🇿,,Null,es,Notifications,iPhone,14,Czechia,203,Czech Republic,iOS,-1.0,,-1,Pro,3.0,Shared Content,wupBpUnXPuABPGwq,Apple,,,,,,iXBv0HcljolU,,iPhone,14,iOS,,Pro,,,,26.0
CZ,CZE,Yes,Apple,,,76964.0,auto,1703222185396,App Opened,🇨🇿,,Null,es,,iPhone,14,Czechia,203,Czech Republic,iOS,-1.0,,,Pro,1.0,,wupBpUnXPuABPGwq,Apple,,,,,,iXBv0HcljolU,,iPhone,14,iOS,,Pro,,,,30.0
CZ,CZE,Yes,Apple,,,73221.0,auto,1703222221532,Scroll,🇨🇿,,Null,en,,iPhone,14,Czechia,203,Czech Republic,iOS,34.0,,,Pro,2.0,Searched,wupBpUnXPuABPGwq,Apple,,,,,,iXBv0HcljolU,,iPhone,14,iOS,,Pro,,,,44.0
CA,CAN,Yes,Apple,,,65829.0,auto,1703222275812,Scroll,🇨🇦,,Null,es,,iPhone,12,Canada,124,,iOS,-1.0,,,X,1.0,,U0aKE0dHcICG0Jgk,Apple,,,,,,WT133Ze6L3ti,,iPhone,12,iOS,,X,,,,18.0
CH,CHE,Yes,Apple,,,83484.0,auto,1703222289702,Double Tap,🇨🇭,,Null,es,,iPhone,9,Switzerland,756,Swiss Confederation,iOS,8.0,,,Ultra,1.0,,Obv6Sy9ptgwBnhcz,Apple,,,,,,ZhfNNukKnL0G,,iPhone,9,iOS,,Ultra,,,,18.0
CZ,CZE,Yes,Apple,,,37096.0,auto,1703222326219,Click,🇨🇿,,Null,en,,iPhone,14,Czechia,203,Czech Republic,iOS,-1.0,,,Pro,9.0,,wupBpUnXPuABPGwq,Apple,,,,,,iXBv0HcljolU,,iPhone,14,iOS,,Pro,,,,81.0
CZ,CZE,Yes,Apple,,,59137.0,auto,1703222365469,Double Tap,🇨🇿,,Null,es,Profile,iPhone,14,Czechia,203,Czech Republic,iOS,3.0,,,Pro,0.0,,wupBpUnXPuABPGwq,Apple,,,,,,iXBv0HcljolU,,iPhone,14,iOS,,Pro,,,,57.0
CZ,CZE,Yes,Apple,,,49097.0,auto,1703222393993,Double Tap,🇨🇿,,Null,en,Notifications,iPhone,14,Czechia,203,Czech Republic,iOS,34.0,TRUE,,Pro,8.0,Toggled Dark Mode,wupBpUnXPuABPGwq,Apple,,,,,,iXBv0HcljolU,,iPhone,14,iOS,,Pro,,,,85.0
CA,CAN,Yes,Apple,,,757.0,auto,1703222400359,App Closed,🇨🇦,,Null,en,,iPhone,11,Canada,124,,iOS,34.0,,-1,Max,1.0,Viewed Article,rfitdUiNfIpXhCzS,Apple,,,,,,eoD7aH66yKSD,,iPhone,11,iOS,,Max,,,,45.0
CZ,CZE,Yes,Apple,,,49599.0,auto,1703222403494,Long Press,🇨🇿,{{ga-sid}},Null,en,Settings,iPhone,14,Czechia,203,Czech Republic,iOS,-1.0,,-1,Pro,9.0,,wupBpUnXPuABPGwq,Apple,,,,,,iXBv0HcljolU,,iPhone,14,iOS,,Pro,,,,68.0
